transaction_id,customer_id,loan_id,transaction_ts,transaction_type,payment_method,amount,currency,transaction_status
T0002413,C00238,L001140,2023-09-13T00:00:00,DISBURSEMENT,TRANSFER,282904,COP,PENDING
T0002414,C00455,L000261,2023-01-13T00:00:00,REPAYMENT,CARD,101566,COP,FAILED
T0002415,C00382,L000032,2023-03-23T00:00:00,CHARGEBACK,CASH_NETWORK,233222,COP,SETTLED
T0002416,C00146,L000944,2023-02-23T00:00:00,CHARGEBACK,CASH_NETWORK,124164,COP,FAILED
T0002417,C00465,L000105,2025-05-16T00:00:00,CHARGEBACK,TRANSFER,151518,COP,SETTLED
T0002418,C00095,L001110,2023-09-28T00:00:00,REPAYMENT,CASH_NETWORK,106710,COP,SETTLED
T0002419,C00091,L001074,2024-06-07T00:00:00,CHARGEBACK,PSE,194584,COP,SETTLED
T0002420,C00407,L000506,2024-12-27T00:00:00,FEE,CASH_NETWORK,281989,COP,FAILED
T0002421,C00033,L000842,2023-05-19T00:00:00,FEE,TRANSFER,284792,COP,SETTLED
T0002422,C00124,L001068,2024-03-19T00:00:00,FEE,TRANSFER,304510,COP,SETTLED
T0002423,C00462,L000253,2024-10-02T00:00:00,REPAYMENT,PSE,138924,COP,PENDING
T0002424,C00473,L001092,2025-01-19T00:00:00,FEE,TRANSFER,106109,COP,SETTLED
T0002425,C00200,L000932,2023-06-02T00:00:00,DISBURSEMENT,CASH_NETWORK,237113,COP,SETTLED
T0002426,C00145,L001149,2023-07-08T00:00:00,CHARGEBACK,CASH_NETWORK,212716,COP,PENDING
T0002427,C00230,L000875,2024-03-13T00:00:00,DISBURSEMENT,CASH_NETWORK,154015,COP,PENDING
T0002428,C00350,L001149,2024-03-10T00:00:00,DISBURSEMENT,TRANSFER,53097,COP,PENDING
T0002429,C00132,L000766,2023-01-18T00:00:00,FEE,TRANSFER,344896,COP,SETTLED
T0002430,C00175,L000163,2025-06-17T00:00:00,CHARGEBACK,CASH_NETWORK,95110,COP,SETTLED
T0002431,C00150,L000486,2023-01-25T00:00:00,REPAYMENT,TRANSFER,98368,COP,FAILED
T0002432,C00143,L000393,2024-01-23T00:00:00,CHARGEBACK,TRANSFER,293199,COP,FAILED
T0002433,C00167,L000633,2024-11-06T00:00:00,CHARGEBACK,TRANSFER,84901,COP,SETTLED
T0002434,C00508,L001136,2025-05-30T00:00:00,FEE,CARD,190836,COP,PENDING
T0002435,C00031,L000643,2024-07-12T00:00:00,DISBURSEMENT,CASH_NETWORK,106975,COP,PENDING
T0002436,C00173,L000323,2023-05-25T00:00:00,CHARGEBACK,CARD,374855,COP,SETTLED
T0002437,C00281,L000064,2024-12-15T00:00:00,CHARGEBACK,PSE,61178,COP,PENDING
T0002438,C00220,L000108,2025-03-15T00:00:00,REPAYMENT,TRANSFER,295258,COP,PENDING
T0002439,C00145,L000626,2024-12-28T00:00:00,REPAYMENT,TRANSFER,221645,COP,SETTLED
T0002440,C00057,L000090,2023-09-20T00:00:00,FEE,CASH_NETWORK,296479,COP,PENDING
T0002441,C00099,L001046,2025-01-03T00:00:00,REPAYMENT,PSE,301229,COP,SETTLED
T0002442,C00311,L000779,2024-03-09T00:00:00,DISBURSEMENT,CASH_NETWORK,138760,COP,PENDING
T0002443,C00101,L001002,2025-04-22T00:00:00,CHARGEBACK,PSE,154169,COP,FAILED
T0002444,C00338,L000976,2024-02-20T00:00:00,DISBURSEMENT,CASH_NETWORK,68807,COP,SETTLED
T0002445,C00312,L000185,2023-12-31T00:00:00,FEE,TRANSFER,332778,COP,PENDING
T0002446,C00307,L000992,2024-04-22T00:00:00,FEE,PSE,176404,COP,PENDING
T0002447,C00006,L000301,2024-10-14T00:00:00,REPAYMENT,TRANSFER,235610,COP,FAILED
T0002448,C00046,L000289,2024-09-04T00:00:00,DISBURSEMENT,CASH_NETWORK,395556,COP,PENDING
T0002449,C00361,L000476,2023-06-19T00:00:00,CHARGEBACK,PSE,355698,COP,PENDING
T0002450,C00247,L000932,2024-06-30T00:00:00,DISBURSEMENT,PSE,168444,COP,PENDING
T0002451,C00024,L000564,2023-03-12T00:00:00,REPAYMENT,CARD,250068,COP,FAILED
T0002452,C00277,L000304,2024-06-14T00:00:00,CHARGEBACK,CASH_NETWORK,378276,COP,SETTLED
T0002453,C00328,L000585,2024-12-29T00:00:00,CHARGEBACK,CASH_NETWORK,362937,COP,PENDING
T0002454,C00503,L000731,2024-07-22T00:00:00,CHARGEBACK,CARD,183759,COP,SETTLED
T0002455,C00174,L000543,2024-08-28T00:00:00,DISBURSEMENT,CARD,125044,COP,FAILED
T0002456,C00443,L000647,2024-08-17T00:00:00,CHARGEBACK,CARD,177456,COP,PENDING
T0002457,C00126,L000330,2024-07-28T00:00:00,REPAYMENT,PSE,295425,COP,SETTLED
T0002458,C00513,L000884,2024-12-09T00:00:00,CHARGEBACK,PSE,-61674,COP,SETTLED
T0002459,C00080,L000060,2025-02-18T00:00:00,DISBURSEMENT,TRANSFER,39545,COP,SETTLED
T0002460,C00259,L000174,2023-10-14T00:00:00,DISBURSEMENT,CASH_NETWORK,134430,COP,SETTLED
T0002461,C00452,L000848,2024-01-10T00:00:00,REPAYMENT,CARD,218717,COP,PENDING
T0002462,C00124,L000261,2024-12-10T00:00:00,DISBURSEMENT,PSE,78889,COP,PENDING
T0002463,C00273,L000277,2024-02-14T00:00:00,REPAYMENT,TRANSFER,107055,COP,FAILED
T0002464,C00284,L000795,2023-09-04T00:00:00,REPAYMENT,PSE,144550,COP,PENDING
T0002465,C00030,L000590,2024-07-01T00:00:00,DISBURSEMENT,CASH_NETWORK,140271,COP,SETTLED
T0002466,C00346,L001113,2025-05-27T00:00:00,DISBURSEMENT,TRANSFER,101047,COP,FAILED
T0002467,C00313,L000913,2025-04-13T00:00:00,REPAYMENT,TRANSFER,164240,COP,SETTLED
T0002468,C00395,L000546,2025-01-12T00:00:00,DISBURSEMENT,PSE,280888,COP,PENDING
T0002469,C00092,L000311,2023-04-01T00:00:00,REPAYMENT,PSE,184572,COP,FAILED
T0002470,C00122,L000465,2024-01-25T00:00:00,REPAYMENT,TRANSFER,84762,COP,SETTLED
T0002471,C00258,L000964,2025-01-28T00:00:00,FEE,PSE,195063,COP,PENDING
T0002472,C00513,L000705,2023-09-12T00:00:00,FEE,CASH_NETWORK,77395,COP,PENDING
T0002473,C00114,L000490,2024-05-24T00:00:00,DISBURSEMENT,CASH_NETWORK,193248,COP,FAILED
T0002474,C00345,L000252,2023-08-11T00:00:00,REPAYMENT,PSE,114709,COP,SETTLED
T0002475,C00454,L000897,2024-07-11T00:00:00,CHARGEBACK,CARD,187254,COP,SETTLED
T0002476,C00462,L000860,2024-05-10T00:00:00,CHARGEBACK,CASH_NETWORK,54077,COP,FAILED
T0002477,C00030,L000964,2024-05-31T00:00:00,FEE,PSE,121274,COP,SETTLED
T0002478,C00260,L000142,2024-11-23T00:00:00,FEE,TRANSFER,159441,COP,PENDING
T0002479,C00389,L000401,2024-05-06T00:00:00,DISBURSEMENT,PSE,177397,COP,PENDING
T0002480,C00377,L001041,2024-04-09T00:00:00,FEE,CASH_NETWORK,137405,COP,PENDING
T0002481,C00314,L000598,2025-05-13T00:00:00,DISBURSEMENT,PSE,250175,COP,FAILED
T0002482,C00396,L000353,2023-08-29T00:00:00,FEE,CARD,164485,COP,PENDING
T0002483,C00030,L000949,2024-02-20T00:00:00,CHARGEBACK,CARD,229284,COP,SETTLED
T0002484,C00232,L000456,2024-10-06T00:00:00,DISBURSEMENT,CASH_NETWORK,234152,COP,SETTLED
T0002485,C00097,L000709,2024-06-05T00:00:00,DISBURSEMENT,TRANSFER,47887,COP,PENDING
T0002486,C00382,L000802,2023-03-23T00:00:00,CHARGEBACK,CASH_NETWORK,236580,COP,SETTLED
T0002487,C00389,L001124,2023-03-28T00:00:00,FEE,PSE,205566,COP,FAILED
T0002488,C00194,L000121,2024-03-28T00:00:00,DISBURSEMENT,PSE,167065,COP,PENDING
T0002489,C00393,L000229,2023-10-05T00:00:00,CHARGEBACK,CASH_NETWORK,138214,COP,SETTLED
T0002490,C00010,L000181,2025-03-16T00:00:00,DISBURSEMENT,CASH_NETWORK,384076,COP,SETTLED
T0002491,C00189,L000760,2025-01-26T00:00:00,DISBURSEMENT,TRANSFER,130656,COP,SETTLED
T0002492,C00364,L000803,2023-03-01T00:00:00,REPAYMENT,CASH_NETWORK,304504,COP,PENDING
T0002493,C00222,L001160,2025-03-06T00:00:00,CHARGEBACK,CASH_NETWORK,192185,COP,SETTLED
T0002494,C00368,L000934,2024-10-18T00:00:00,REPAYMENT,TRANSFER,278040,COP,FAILED
T0002495,C00099,L001090,2024-12-28T00:00:00,FEE,TRANSFER,143769,COP,PENDING
T0002496,C00023,L000479,2024-04-20T00:00:00,REPAYMENT,CASH_NETWORK,199380,COP,FAILED
T0002497,C00090,L000624,2023-09-26T00:00:00,REPAYMENT,PSE,78313,COP,SETTLED
T0002498,C00110,L000235,2025-01-12T00:00:00,CHARGEBACK,CASH_NETWORK,134758,COP,SETTLED
T0002499,C00253,L001182,2025-04-27T00:00:00,FEE,CASH_NETWORK,292851,COP,FAILED
T0002500,C00183,L000871,2023-09-14T00:00:00,REPAYMENT,PSE,274991,COP,FAILED
T0002501,C00498,L001173,2023-10-25T00:00:00,REPAYMENT,PSE,244011,COP,SETTLED
T0002502,C00518,L000061,2023-07-26T00:00:00,CHARGEBACK,TRANSFER,385239,COP,PENDING
T0002503,C00342,L000766,2023-11-14T00:00:00,DISBURSEMENT,CASH_NETWORK,241282,COP,SETTLED
T0002504,C00235,L000804,2023-04-08T00:00:00,CHARGEBACK,CARD,240759,COP,PENDING
T0002505,C00418,L000479,2023-09-06T00:00:00,FEE,TRANSFER,247536,COP,FAILED
T0002506,C00407,L000254,2024-08-14T00:00:00,FEE,PSE,120975,COP,SETTLED
T0002507,C00422,L000614,2023-04-06T00:00:00,DISBURSEMENT,CARD,97107,COP,PENDING
T0002508,C00007,L000420,2023-11-10T00:00:00,DISBURSEMENT,PSE,365410,COP,PENDING
T0002509,C00089,L000303,2023-07-13T00:00:00,DISBURSEMENT,TRANSFER,-16904,COP,PENDING
T0002510,C00422,L000261,2024-08-12T00:00:00,CHARGEBACK,CARD,208672,COP,PENDING
T0002511,C00216,L000604,2024-02-27T00:00:00,REPAYMENT,CARD,301271,COP,PENDING
T0002512,C00283,L000517,2025-01-27T00:00:00,CHARGEBACK,PSE,344039,COP,PENDING
T0002513,C00048,L001175,2024-05-14T00:00:00,CHARGEBACK,CARD,220974,COP,PENDING
T0002514,C00398,L000186,2023-03-21T00:00:00,DISBURSEMENT,PSE,189432,COP,SETTLED
T0002515,C00091,L000722,2025-01-10T00:00:00,CHARGEBACK,TRANSFER,251565,COP,FAILED
T0002516,C00076,L000901,2025-06-11T00:00:00,CHARGEBACK,CASH_NETWORK,265773,COP,FAILED
T0002517,C00338,L000548,2023-08-29T00:00:00,FEE,CARD,193430,COP,FAILED
T0002518,C00403,L000018,2023-02-26T00:00:00,CHARGEBACK,CASH_NETWORK,91402,COP,SETTLED
T0002519,C00260,L000680,2023-05-29T00:00:00,REPAYMENT,CARD,160818,COP,FAILED
T0002520,C00462,L000246,2024-11-19T00:00:00,DISBURSEMENT,CASH_NETWORK,4060,COP,FAILED
T0002521,C00063,L000224,2025-03-16T00:00:00,DISBURSEMENT,TRANSFER,121992,COP,FAILED
T0002522,C00486,L000272,2023-05-06T00:00:00,DISBURSEMENT,PSE,138292,COP,SETTLED
T0002523,C00054,L000830,2023-11-19T00:00:00,REPAYMENT,TRANSFER,319731,COP,PENDING
T0002524,C00028,L000156,2024-09-01T00:00:00,REPAYMENT,PSE,270315,COP,PENDING
T0002525,C00281,L000502,2024-10-07T00:00:00,FEE,TRANSFER,484882,COP,PENDING
T0002526,C00441,L000592,2024-03-17T00:00:00,FEE,PSE,213351,COP,SETTLED
T0002527,C00379,L001053,2023-08-07T00:00:00,CHARGEBACK,PSE,285843,COP,FAILED
T0002528,C00369,L000678,2024-12-03T00:00:00,REPAYMENT,TRANSFER,42658,COP,SETTLED
T0002529,C00478,L000467,2025-01-16T00:00:00,REPAYMENT,TRANSFER,202869,COP,SETTLED
T0002530,C00493,L000907,2025-06-06T00:00:00,REPAYMENT,CASH_NETWORK,309440,COP,SETTLED
T0002531,C00114,L000961,2024-08-17T00:00:00,REPAYMENT,PSE,143123,COP,PENDING
T0002532,C00378,L000467,2023-07-20T00:00:00,CHARGEBACK,TRANSFER,215911,COP,FAILED
T0002533,C00461,L000865,2023-01-14T00:00:00,CHARGEBACK,PSE,186860,COP,PENDING
T0002534,C00498,L001046,2023-03-29T00:00:00,REPAYMENT,CARD,114529,COP,SETTLED
T0002535,C00399,L000005,2025-03-03T00:00:00,CHARGEBACK,CASH_NETWORK,227970,COP,SETTLED
T0002536,C00504,L000611,2023-01-21T00:00:00,DISBURSEMENT,PSE,155998,COP,PENDING
T0002537,C00497,L000938,2024-12-11T00:00:00,FEE,PSE,266577,COP,FAILED
T0002538,C00055,L000862,2025-06-06T00:00:00,FEE,TRANSFER,267737,COP,PENDING
T0002539,C00406,L001034,2025-04-16T00:00:00,DISBURSEMENT,CASH_NETWORK,95755,COP,FAILED
T0002540,C00020,L000099,2023-04-03T00:00:00,CHARGEBACK,CARD,108856,COP,SETTLED
T0002541,C00184,L000569,2023-12-10T00:00:00,DISBURSEMENT,CASH_NETWORK,209655,COP,SETTLED
T0002542,C00297,L000470,2024-03-24T00:00:00,FEE,PSE,327716,COP,FAILED
T0002543,C00205,L000382,2025-05-08T00:00:00,REPAYMENT,TRANSFER,278333,COP,PENDING
T0002544,C00009,L000418,2025-05-22T00:00:00,CHARGEBACK,CARD,305172,COP,SETTLED
T0002545,C00243,L001072,2025-04-27T00:00:00,REPAYMENT,CARD,172940,COP,PENDING
T0002546,C00432,L001010,2024-01-06T00:00:00,FEE,CARD,374172,COP,PENDING
T0002547,C00061,L000884,2025-03-26T00:00:00,FEE,PSE,183488,COP,PENDING
T0002548,C00192,L000428,2024-10-22T00:00:00,DISBURSEMENT,PSE,300746,COP,FAILED
T0002549,C00421,L001008,2024-03-07T00:00:00,CHARGEBACK,PSE,214377,COP,PENDING
T0002550,C00356,L000706,2023-10-22T00:00:00,DISBURSEMENT,PSE,224296,COP,PENDING
T0002551,C00448,L000126,2023-10-27T00:00:00,REPAYMENT,CASH_NETWORK,197999,COP,SETTLED
T0002552,C00205,L000345,2024-08-24T00:00:00,CHARGEBACK,CARD,46153,COP,PENDING
T0002553,C00260,L000623,2023-07-08T00:00:00,REPAYMENT,TRANSFER,141463,COP,PENDING
T0002554,C00186,L000575,2024-03-21T00:00:00,REPAYMENT,TRANSFER,-19507,COP,PENDING
T0002555,C00219,L001156,2023-11-08T00:00:00,FEE,CASH_NETWORK,287317,COP,FAILED
T0002556,C00150,L000171,2024-03-25T00:00:00,FEE,PSE,290536,COP,PENDING
T0002557,C00262,L001170,2024-08-29T00:00:00,DISBURSEMENT,PSE,238908,COP,PENDING
T0002558,C00355,L000307,2023-07-22T00:00:00,FEE,PSE,154460,COP,PENDING
T0002559,C00173,L000680,2023-02-18T00:00:00,CHARGEBACK,PSE,123575,COP,SETTLED
T0002560,C00052,L001061,2024-06-21T00:00:00,DISBURSEMENT,TRANSFER,291916,COP,PENDING
T0002561,C00145,L000530,2025-03-03T00:00:00,DISBURSEMENT,CARD,194961,COP,FAILED
T0002562,C00373,L000195,2023-07-04T00:00:00,REPAYMENT,CASH_NETWORK,80098,COP,FAILED
T0002563,C00443,L000038,2023-06-12T00:00:00,REPAYMENT,PSE,220416,COP,SETTLED
T0002564,C00477,L000543,2024-08-11T00:00:00,CHARGEBACK,CARD,192825,COP,FAILED
T0002565,C00288,L000861,2024-08-12T00:00:00,REPAYMENT,CARD,176122,COP,FAILED
T0002566,C00482,L000712,2023-12-21T00:00:00,DISBURSEMENT,PSE,229380,COP,PENDING
T0002567,C00258,L000561,2024-04-24T00:00:00,REPAYMENT,CASH_NETWORK,255450,COP,PENDING
T0002568,C00429,L000385,2024-01-19T00:00:00,REPAYMENT,TRANSFER,275796,COP,SETTLED
T0002569,C00370,L001048,2023-04-10T00:00:00,CHARGEBACK,PSE,359368,COP,FAILED
T0002570,C00094,L000986,2023-09-18T00:00:00,CHARGEBACK,TRANSFER,39905,COP,SETTLED
T0002571,C00178,L000240,2023-07-12T00:00:00,FEE,CARD,198556,COP,SETTLED
T0002572,C00433,L000961,2023-02-17T00:00:00,DISBURSEMENT,CASH_NETWORK,270116,COP,SETTLED
T0002573,C00303,L000755,2023-04-01T00:00:00,CHARGEBACK,TRANSFER,321138,COP,FAILED
T0002574,C00043,L000752,2023-03-28T00:00:00,REPAYMENT,CARD,325297,COP,PENDING
T0002575,C00498,L001013,2024-07-01T00:00:00,DISBURSEMENT,CARD,233546,COP,PENDING
T0002576,C00352,L000580,2023-12-04T00:00:00,FEE,CARD,272352,COP,SETTLED
T0002577,C00041,L000509,2024-09-28T00:00:00,REPAYMENT,CARD,216948,COP,FAILED
T0002578,C00065,L001096,2025-03-05T00:00:00,CHARGEBACK,PSE,299910,COP,SETTLED
T0002579,C00309,L000082,2024-01-08T00:00:00,REPAYMENT,TRANSFER,243027,COP,PENDING
T0002580,C00425,L000115,2023-03-09T00:00:00,DISBURSEMENT,CASH_NETWORK,185697,COP,PENDING
T0002581,C00316,L000827,2024-10-08T00:00:00,REPAYMENT,CASH_NETWORK,38235,COP,PENDING
T0002582,C00334,L000895,2024-09-20T00:00:00,FEE,PSE,339797,COP,PENDING
T0002583,C00095,L000732,2023-05-21T00:00:00,FEE,CARD,75854,COP,PENDING
T0002584,C00015,L001103,2024-03-06T00:00:00,REPAYMENT,CASH_NETWORK,111763,COP,PENDING
T0002585,C00360,L000706,2024-01-10T00:00:00,DISBURSEMENT,PSE,154609,COP,FAILED
T0002586,C00250,L000677,2025-05-02T00:00:00,REPAYMENT,CASH_NETWORK,155693,COP,SETTLED
T0002587,C00290,L000989,2024-12-17T00:00:00,CHARGEBACK,CARD,265253,COP,FAILED
T0002588,C00176,L000555,2023-06-14T00:00:00,CHARGEBACK,CASH_NETWORK,310175,COP,PENDING
T0002589,C00241,L000510,2023-04-09T00:00:00,REPAYMENT,CARD,88181,COP,SETTLED
T0002590,C00331,L000629,2024-11-17T00:00:00,REPAYMENT,CASH_NETWORK,346607,COP,FAILED
T0002591,C00436,L000865,2024-06-25T00:00:00,REPAYMENT,PSE,355267,COP,PENDING
T0002592,C00277,L000782,2024-03-13T00:00:00,DISBURSEMENT,TRANSFER,124815,COP,FAILED
T0002593,C00139,L000538,2023-08-30T00:00:00,REPAYMENT,CARD,101575,COP,SETTLED
T0002594,C00126,L000027,2023-12-27T00:00:00,REPAYMENT,PSE,201169,COP,FAILED
T0002595,C00169,L001164,2023-07-26T00:00:00,REPAYMENT,TRANSFER,284785,COP,SETTLED
T0002596,C00379,L000047,2024-05-20T00:00:00,FEE,CARD,151444,COP,PENDING
T0002597,C00034,L000885,2024-07-14T00:00:00,DISBURSEMENT,CARD,196131,COP,SETTLED
T0002598,C00431,L000448,2023-10-26T00:00:00,REPAYMENT,PSE,136471,COP,PENDING
T0002599,C00067,L000415,2024-07-24T00:00:00,FEE,CARD,273574,COP,FAILED
T0002600,C00336,L000019,2023-02-12T00:00:00,REPAYMENT,PSE,214182,COP,SETTLED
T0002601,C00180,L000395,2024-12-19T00:00:00,REPAYMENT,PSE,235830,COP,FAILED
T0002602,C00070,L000376,2023-06-01T00:00:00,CHARGEBACK,CARD,260543,COP,SETTLED
T0002603,C00197,L000764,2025-05-08T00:00:00,FEE,CARD,116151,COP,SETTLED
T0002604,C00263,L000226,2025-03-23T00:00:00,REPAYMENT,CASH_NETWORK,225536,COP,FAILED
T0002605,C00205,L001188,2025-05-01T00:00:00,REPAYMENT,CARD,156538,COP,SETTLED
T0002606,C00504,L000397,2024-06-16T00:00:00,DISBURSEMENT,CARD,234447,COP,SETTLED
T0002607,C00376,L000982,2024-04-12T00:00:00,DISBURSEMENT,CASH_NETWORK,308178,COP,PENDING
T0002608,C00204,L000586,2025-02-08T00:00:00,DISBURSEMENT,CASH_NETWORK,332498,COP,SETTLED
T0002609,C00235,L000299,2025-04-19T00:00:00,REPAYMENT,CARD,202316,COP,SETTLED
T0002610,C00058,L000727,2024-07-11T00:00:00,DISBURSEMENT,TRANSFER,146324,COP,PENDING
T0002611,C00497,L000488,2023-07-24T00:00:00,REPAYMENT,CASH_NETWORK,99863,COP,SETTLED
T0002612,C00495,L000674,2024-11-09T00:00:00,REPAYMENT,CARD,267739,COP,SETTLED
T0002613,C00041,L000578,2023-07-13T00:00:00,CHARGEBACK,CARD,398088,COP,FAILED
T0002614,C00385,L000862,2025-04-06T00:00:00,DISBURSEMENT,PSE,104957,COP,FAILED
T0002615,C00023,L000625,2024-11-04T00:00:00,REPAYMENT,PSE,275158,COP,SETTLED
T0002616,C00468,L000682,2024-08-28T00:00:00,REPAYMENT,CARD,283441,COP,PENDING
T0002617,C00245,L000071,2023-12-07T00:00:00,CHARGEBACK,PSE,189827,COP,SETTLED
T0002618,C00448,L000962,2025-06-08T00:00:00,FEE,CASH_NETWORK,177415,COP,SETTLED
T0002619,C00101,L000562,2024-09-04T00:00:00,DISBURSEMENT,PSE,-38208,COP,PENDING
T0002620,C00241,L000749,2023-08-19T00:00:00,FEE,TRANSFER,294827,COP,FAILED
T0002621,C00103,L000243,2023-08-12T00:00:00,REPAYMENT,PSE,319189,COP,PENDING
T0002622,C00464,L000236,2024-07-06T00:00:00,CHARGEBACK,CARD,244086,COP,SETTLED
T0002623,C00279,L001008,2023-02-24T00:00:00,REPAYMENT,CASH_NETWORK,-25606,COP,PENDING
T0002624,C00447,L000966,2024-02-01T00:00:00,CHARGEBACK,PSE,332465,COP,SETTLED
T0002625,C00339,L000967,2025-04-06T00:00:00,CHARGEBACK,CASH_NETWORK,362305,COP,FAILED
T0002626,C00424,L000498,2024-04-08T00:00:00,REPAYMENT,TRANSFER,176374,COP,PENDING
T0002627,C00082,L000497,2024-10-11T00:00:00,REPAYMENT,PSE,69342,COP,FAILED
T0002628,C00220,L000227,2023-11-16T00:00:00,CHARGEBACK,CARD,201480,COP,PENDING
T0002629,C00219,L000278,2023-01-03T00:00:00,DISBURSEMENT,CARD,356556,COP,SETTLED
T0002630,C00469,L000209,2025-02-27T00:00:00,FEE,TRANSFER,201668,COP,PENDING
T0002631,C00028,L000459,2023-09-05T00:00:00,REPAYMENT,CASH_NETWORK,207349,COP,FAILED
T0002632,C00096,L000681,2024-01-30T00:00:00,CHARGEBACK,CARD,262644,COP,SETTLED
T0002633,C00148,L000765,2023-10-05T00:00:00,REPAYMENT,CARD,127546,COP,SETTLED
T0002634,C00383,L000657,2023-02-20T00:00:00,FEE,TRANSFER,337055,COP,FAILED
T0002635,C00446,L000451,2024-06-07T00:00:00,DISBURSEMENT,PSE,35895,COP,FAILED
T0002636,C00268,L001164,2023-06-07T00:00:00,DISBURSEMENT,CARD,8932,COP,SETTLED
T0002637,C00345,L000864,2023-07-12T00:00:00,CHARGEBACK,CARD,141545,COP,FAILED
T0002638,C00261,L000392,2023-03-19T00:00:00,FEE,PSE,200034,COP,FAILED
T0002639,C00026,L000343,2024-12-21T00:00:00,REPAYMENT,TRANSFER,68352,COP,SETTLED
T0002640,C00076,L000412,2024-05-12T00:00:00,FEE,PSE,206700,COP,PENDING
T0002641,C00150,L000537,2023-09-16T00:00:00,CHARGEBACK,CARD,178395,COP,PENDING
T0002642,C00447,L000602,2023-01-03T00:00:00,FEE,CARD,196539,COP,FAILED
T0002643,C00244,L000137,2024-04-24T00:00:00,DISBURSEMENT,CARD,141807,COP,PENDING
T0002644,C00368,L000115,2023-10-03T00:00:00,FEE,CASH_NETWORK,175998,COP,SETTLED
T0002645,C00346,L000613,2024-03-10T00:00:00,FEE,PSE,162624,COP,PENDING
T0002646,C00506,L000604,2024-12-09T00:00:00,FEE,CARD,377695,COP,FAILED
T0002647,C00343,L000129,2023-02-01T00:00:00,DISBURSEMENT,TRANSFER,36093,COP,FAILED
T0002648,C00317,L000459,2024-05-12T00:00:00,REPAYMENT,TRANSFER,176071,COP,FAILED
T0002649,C00467,L000633,2024-08-22T00:00:00,DISBURSEMENT,TRANSFER,57659,COP,SETTLED
T0002650,C00411,L000311,2024-12-31T00:00:00,FEE,PSE,231695,COP,PENDING
T0002651,C00254,L001161,2024-09-06T00:00:00,REPAYMENT,PSE,113560,COP,FAILED
T0002652,C00349,L000184,2025-02-10T00:00:00,REPAYMENT,TRANSFER,372915,COP,FAILED
T0002653,C00009,L000968,2024-01-17T00:00:00,FEE,TRANSFER,217060,COP,SETTLED
T0002654,C00025,L000903,2025-04-29T00:00:00,REPAYMENT,CASH_NETWORK,115320,COP,PENDING
T0002655,C00042,L000410,2023-07-15T00:00:00,FEE,TRANSFER,171459,COP,SETTLED
T0002656,C00244,L000227,2024-08-09T00:00:00,REPAYMENT,CASH_NETWORK,215201,COP,SETTLED
T0002657,C00231,L001005,2024-01-01T00:00:00,DISBURSEMENT,PSE,231244,COP,FAILED
T0002658,C00164,L000279,2025-04-08T00:00:00,CHARGEBACK,TRANSFER,199628,COP,SETTLED
T0002659,C00426,L000737,2024-07-03T00:00:00,CHARGEBACK,CASH_NETWORK,84780,COP,SETTLED
T0002660,C00033,L000406,2024-12-12T00:00:00,CHARGEBACK,TRANSFER,326302,COP,FAILED
T0002661,C00496,L001143,2023-07-02T00:00:00,CHARGEBACK,CARD,223244,COP,SETTLED
T0002662,C00334,L000431,2023-10-25T00:00:00,CHARGEBACK,CASH_NETWORK,262254,COP,PENDING
T0002663,C00092,L001078,2025-03-12T00:00:00,FEE,CASH_NETWORK,178892,COP,FAILED
T0002664,C00311,L000887,2024-06-20T00:00:00,REPAYMENT,PSE,256347,COP,SETTLED
T0002665,C00308,L001003,2024-10-29T00:00:00,CHARGEBACK,TRANSFER,289225,COP,PENDING
T0002666,C00419,L000502,2024-08-16T00:00:00,FEE,TRANSFER,126924,COP,PENDING
T0002667,C00473,L000947,2024-02-10T00:00:00,REPAYMENT,TRANSFER,222616,COP,PENDING
T0002668,C00357,L000668,2024-05-29T00:00:00,REPAYMENT,CASH_NETWORK,208538,COP,SETTLED
T0002669,C00101,L000423,2024-04-16T00:00:00,DISBURSEMENT,PSE,211485,COP,PENDING
T0002670,C00336,L000910,2024-10-07T00:00:00,REPAYMENT,TRANSFER,221174,COP,PENDING
T0002671,C00410,L000412,2024-11-10T00:00:00,REPAYMENT,TRANSFER,274068,COP,SETTLED
T0002672,C00137,L000979,2023-03-04T00:00:00,REPAYMENT,CARD,124366,COP,SETTLED
T0002673,C00519,L000859,2023-08-09T00:00:00,FEE,CARD,182769,COP,FAILED
T0002674,C00130,L000884,2023-05-02T00:00:00,FEE,TRANSFER,143432,COP,SETTLED
T0002675,C00142,L000556,2023-02-02T00:00:00,DISBURSEMENT,CARD,38396,COP,FAILED
T0002676,C00042,L000880,2024-01-04T00:00:00,REPAYMENT,PSE,247932,COP,FAILED
T0002677,C00351,L000853,2023-01-04T00:00:00,CHARGEBACK,CASH_NETWORK,184490,COP,FAILED
T0002678,C00330,L000508,2024-12-03T00:00:00,REPAYMENT,CASH_NETWORK,241843,COP,FAILED
T0002679,C00172,L000651,2024-03-26T00:00:00,CHARGEBACK,PSE,341111,COP,FAILED
T0002680,C00393,L000960,2024-05-15T00:00:00,DISBURSEMENT,CARD,82838,COP,PENDING
T0002681,C00243,L000911,2023-06-02T00:00:00,FEE,TRANSFER,190955,COP,FAILED
T0002682,C00438,L000934,2024-07-12T00:00:00,REPAYMENT,CASH_NETWORK,83909,COP,FAILED
T0002683,C00292,L000414,2025-02-08T00:00:00,DISBURSEMENT,CARD,265013,COP,SETTLED
